phase,paper_id,search_time,paper_time,graph_time,external_calls
cold,W4392239564,2.3555352687835693,0.9170949459075928,6.889526128768921,7
cold,W3185122822,2.6041274070739746,0.7372546195983887,7.296911716461182,7
cold,W3215285253,2.218254327774048,1.023334264755249,6.9270806312561035,8
cold,W2052255348,2.3662683963775635,0.9467353820800781,7.749709129333496,7
cold,W3208860256,2.0180675983428955,0.9765944480895996,7.12431788444519,7
cold,W3096454820,2.172558546066284,0.8830592632293701,5.091193914413452,5
cold,W3163231210,3.100351333618164,0.9660913944244385,7.990344524383545,7
cold,W2984353433,2.2608532905578613,0.939965009689331,5.62934684753418,6
cold,W4394605410,2.8752362728118896,0.8751485347747803,6.641063690185547,7
cold,W4366403195,2.5437822341918945,0.9528658390045166,7.564106702804565,6
cold,W1525961042,2.802976369857788,0.8741374015808105,8.601025342941284,8
cold,W2103692342,2.3591790199279785,0.9065091609954834,7.351795673370361,8
cold,W3203321135,2.3871617317199707,1.0046584606170654,6.813007116317749,6
cold,W2973190536,2.4576399326324463,0.03187966346740723,8.214053869247437,8
cold,W2894710278,2.0842652320861816,0.7381019592285156,7.2025110721588135,8
cold,W3113149630,1.9914581775665283,0.9372129440307617,8.08374285697937,8
cold,W4386317922,2.6818671226501465,0.8528134822845459,7.7379279136657715,8
cold,W3217525002,2.0228688716888428,0.6344671249389648,5.6268651485443115,4
cold,W4400949264,2.7219011783599854,0.9541938304901123,6.445422649383545,7
cold,W3184766140,1.8724474906921387,0.5949411392211914,8.142945528030396,7
cold,W4386141641,2.5579402446746826,1.1581647396087646,6.358507871627808,6
cold,W4311843323,3.106027364730835,0.8844265937805176,7.459910869598389,7
cold,W4379057711,2.1276347637176514,0.864128828048706,7.019108533859253,7
cold,W4304013646,0.6098670959472656,0.9347329139709473,7.823360443115234,8
cold,W2968902559,2.229245901107788,0.9020981788635254,7.889079809188843,8
cold,W3217492654,2.362670660018921,0.6835672855377197,7.654288291931152,6
cold,W3215160418,2.5987119674682617,0.7000446319580078,7.004539728164673,7
cold,W2949450271,2.219637870788574,0.685204267501831,4.697831392288208,7
cold,W4392168151,2.125854730606079,0.8601970672607422,5.116846799850464,8
cold,W2968870211,2.3858468532562256,0.8620457649230957,4.216237545013428,7
cold,W4400578758,2.2428157329559326,0.9216117858886719,6.253491640090942,7
cold,W2963432517,1.3262085914611816,0.6952576637268066,7.057664155960083,7
cold,W3157200701,2.7561705112457275,0.9302036762237549,6.819124937057495,7
cold,W2997300544,1.365891933441162,0.927464485168457,6.275373458862305,6
cold,W4392044798,2.361774444580078,0.9623980522155762,6.51115345954895,6
cold,W4288359828,2.263422727584839,0.8301224708557129,7.551076173782349,8
cold,W3158487060,2.2465715408325195,0.9726202487945557,5.685205459594727,5
cold,W3036356806,1.2313041687011719,0.9609813690185547,4.278057098388672,4
cold,W3162956350,2.4153382778167725,0.7512764930725098,8.2290940284729,8
cold,W3014499801,3.1039366722106934,0.9647679328918457,8.177164554595947,8
cold,W4395957952,2.0558011531829834,0.7150959968566895,6.6191675662994385,5
cold,W3044430020,2.897554397583008,0.9097840785980225,7.214791536331177,7
cold,W3132985895,2.9587507247924805,0.8693602085113525,7.114408254623413,8
cold,W3049223401,2.899432897567749,0.9544391632080078,6.247023582458496,6
cold,W3018597304,2.815575361251831,0.9512002468109131,6.215329170227051,5
cold,W3186393076,2.357030153274536,0.8687698841094971,6.749189853668213,7
cold,W4378882744,2.1762678623199463,0.9118838310241699,7.62810754776001,8
cold,W2795732852,2.2096612453460693,0.6744179725646973,8.232574224472046,8
warm,W2896457183,2.4188661575317383,0.02471780776977539,6.924535274505615,6
warm,W4292779060,0.710200309753418,0.028989315032958984,5.959417343139648,4
warm,W2981731882,2.3005685806274414,0.033539772033691406,5.444448471069336,4
warm,W4231109964,2.465496778488159,0.012923240661621094,6.576554536819458,6
warm,W2072128103,0.22542190551757812,0.024942874908447266,5.291967868804932,4
warm,W2953522645,2.254805564880371,0.025699138641357422,5.449748277664185,4
warm,W2999615587,2.232501268386841,0.012607336044311523,5.174961566925049,3
warm,W4205164650,1.4668264389038086,0.016736745834350586,5.68268346786499,4
warm,W2998175747,2.519721031188965,0.013279438018798828,5.748322486877441,5
warm,W2969625533,2.2829513549804688,0.04827737808227539,5.927156209945679,5
warm,W2902634493,2.162665367126465,0.017749309539794922,4.4170777797698975,4
